x,profile,classic,chi,emp_N150,emp_N600,emp_N3000
0,1,1,1,1,1,1
0.0795414905817,0.998573342665,0.99990774043,0.99990774043,0.9985,0.9985,0.998916666667
0.159082981163,0.992627573626,0.999492663539,0.999492663539,0.992166666667,0.992666666667,0.99175
0.238624471745,0.981420931219,0.998640856166,0.998640856166,0.980416666667,0.982166666667,0.98025
0.318165962327,0.965085208412,0.997287403564,0.997287403564,0.963333333333,0.966,0.963833333333
0.397707452908,0.944104728761,0.995392502946,0.995392502946,0.9425,0.9445,0.941416666667
0.47724894349,0.91911454978,0.992932673771,0.992932673771,0.918,0.92175,0.9165
0.556790434072,0.890797913267,0.98989604576,0.98989604576,0.88825,0.892333333333,0.887416666667
0.636331924653,0.859829789327,0.98627940376,0.98627940376,0.8535,0.862,0.853666666667
0.715873415235,0.826845916987,0.982086159091,0.982086159091,0.819833333333,0.826666666667,0.821083333333
0.795414905817,0.792426271489,0.977324873186,0.977324873186,0.786333333333,0.789666666667,0.783083333333
0.874956396398,0.757087701834,0.972008139114,0.972008139114,0.751166666667,0.752416666667,0.748333333333
0.95449788698,0.721282093576,0.966151709478,0.966151709478,0.716333333333,0.714583333333,0.711166666667
1.03403937756,0.685397939386,0.959773801855,0.959773801855,0.677166666667,0.6795,0.674583333333
1.11358086814,0.649763933932,0.952894536818,0.952894536818,0.64175,0.645083333333,0.640583333333
1.19312235872,0.614653689558,0.945535477783,0.945535477783,0.606916666667,0.61175,0.604
1.27266384931,0.580290979884,0.937719250855,0.937719250855,0.57125,0.575833333333,0.571416666667
1.35220533989,0.546855145408,0.929469228709,0.929469228709,0.538583333333,0.543666666667,0.539166666667
1.43174683047,0.514486286422,0.920809266483,0.920809266483,0.5055,0.511083333333,0.506333333333
1.51128832105,0.483290405358,0.911763480495,0.911763480495,0.472666666667,0.478,0.476
1.59082981163,0.453343987535,0.90235606254,0.90235606254,0.438666666667,0.4505,0.444083333333
1.67037130221,0.424698290598,0.892611124053,0.892611124053,0.410833333333,0.419,0.414333333333
1.7499127928,0.397383199951,0.882552565483,0.882552565483,0.384416666667,0.391083333333,0.3895
1.82945428338,0.371410674621,0.872203967113,0.872203967113,0.359083333333,0.365,0.364833333333
1.90899577396,0.346777812565,0.861588498187,0.861588498187,0.33275,0.343166666667,0.340833333333
1.98853726454,0.323469480501,0.850728841748,0.850728841748,0.309666666667,0.321416666667,0.3185
2.06807875512,0.301460732676,0.839647132993,0.839647132993,0.286833333333,0.299166666667,0.297
2.1476202457,0.280718786496,0.828364909294,0.828364909294,0.266166666667,0.2775,0.279166666667
2.22716173629,0.261204781691,0.816903070296,0.816903070296,0.247916666667,0.25625,0.260166666667
2.30670322687,0.242875273922,0.805281846754,0.805281846754,0.2295,0.238166666667,0.24325
2.38624471745,0.225683503956,0.79352077693,0.79352077693,0.211583333333,0.22125,0.2265
2.46578620803,0.209580476789,0.781638689549,0.781638689549,0.1955,0.20625,0.2115
2.54532769861,0.194515825988,0.769653692431,0.769653692431,0.1805,0.1915,0.195833333333
2.62486918919,0.180438607511,0.757583166047,0.757583166047,0.166,0.177416666667,0.181416666667
2.70441067978,0.167297879949,0.745443761322,0.745443761322,0.1545,0.163916666667,0.168666666667
2.78395217036,0.15504321129,0.733251401111,0.733251401111,0.143416666667,0.152333333333,0.158583333333
2.86349366094,0.143625079202,0.72102128483,0.72102128483,0.131583333333,0.142916666667,0.146583333333
2.94303515152,0.132995192203,0.708767895791,0.708767895791,0.121166666667,0.1315,0.135166666667
3.0225766421,0.123106713701,0.696505010852,0.696505010852,0.112833333333,0.122416666667,0.1245
3.10211813268,0.113914475903,0.684245712022,0.684245712022,0.1035,0.112666666667,0.114
3.18165962327,0.105375091734,0.672002399727,0.672002399727,0.0948333333333,0.1055,0.105666666667
3.26120111385,0.0974470491298,0.659786807445,0.659786807445,0.0861666666667,0.09725,0.0986666666667
3.34074260443,0.0900907645088,0.647610017493,0.647610017493,0.0796666666667,0.0899166666667,0.0911666666667
3.42028409501,0.0832686098663,0.635482477737,0.635482477737,0.0739166666667,0.0833333333333,0.08425
3.49982558559,0.0769448999403,0.623414019038,0.623414019038,0.0675833333333,0.0771666666667,0.078
3.57936707617,0.071085891385,0.611413873286,0.611413873286,0.0618333333333,0.0715833333333,0.07175
3.65890856676,0.065659734769,0.599490691852,0.599490691852,0.0565,0.0648333333333,0.0670833333333
3.73845005734,0.0606364300863,0.587652564347,0.587652564347,0.0510833333333,0.0584166666667,0.0618333333333
3.81799154792,0.0559877696803,0.575907037573,0.575907037573,0.0469166666667,0.0529166666667,0.0574166666667
3.8975330385,0.0516872760956,0.564261134555,0.564261134555,0.0421666666667,0.0490833333333,0.05225
3.97707452908,0.0477101250678,0.552721373589,0.552721373589,0.0389166666667,0.0451666666667,0.04925
4.05661601966,0.0440330848105,0.541293787201,0.541293787201,0.0353333333333,0.0420833333333,0.04475
4.13615751025,0.0406344336722,0.529983940984,0.529983940984,0.0330833333333,0.0385,0.04075
4.21569900083,0.0374938867864,0.518796952229,0.518796952229,0.0305833333333,0.0355833333333,0.0370833333333
4.29524049141,0.0345925208496,0.507737508314,0.507737508314,0.0283333333333,0.0329166666667,0.03425
4.37478198199,0.0319127009639,0.496809884805,0.496809884805,0.02575,0.03025,0.0313333333333
4.45432347257,0.0294380027925,0.486017963234,0.486017963234,0.02325,0.028,0.0295833333333
4.53386496315,0.0271531488598,0.475365248527,0.475365248527,0.022,0.0260833333333,0.0270833333333
4.61340645374,0.0250439348602,0.464854886044,0.464854886044,0.0203333333333,0.0244166666667,0.0249166666667
4.69294794432,0.0230971646061,0.454489678226,0.454489678226,0.0180833333333,0.0219166666667,0.02325
4.7724894349,0.0213005864537,0.444272100826,0.444272100826,0.0165833333333,0.0200833333333,0.0209166666667
4.85203092548,0.0196428333163,0.434204318701,0.434204318701,0.01525,0.0185,0.0195833333333
4.93157241606,0.0181133617546,0.424288201168,0.424288201168,0.01375,0.0168333333333,0.0178333333333
5.01111390664,0.016702401618,0.414525336919,0.414525336919,0.0125833333333,0.0155833333333,0.0164166666667
5.09065539723,0.0154009009637,0.404917048464,0.404917048464,0.0119166666667,0.0138333333333,0.0148333333333
5.17019688781,0.0142004776633,0.395464406138,0.395464406138,0.0110833333333,0.01225,0.01375
5.24973837839,0.0130933730602,0.386168241639,0.386168241639,0.01,0.0115833333333,0.0131666666667
5.32927986897,0.0120724088374,0.377029161109,0.377029161109,0.00983333333333,0.01025,0.0121666666667
5.40882135955,0.0111309441523,0.368047557773,0.368047557773,0.00908333333333,0.0095,0.0108333333333
5.48836285013,0.0102628400772,0.359223624113,0.359223624113,0.008,0.00883333333333,0.00966666666667
5.56790434072,0.00946242171939,0.350557363609,0.350557363609,0.00733333333333,0.00791666666667,0.00875
5.6474458313,0.0087244450519,0.342048602031,0.342048602031,0.00641666666667,0.00716666666667,0.00816666666667
5.72698732188,0.00804406548365,0.333696998313,0.333696998313,0.00583333333333,0.00666666666667,0.00716666666667
5.80652881246,0.00741680883034,0.325502054982,0.325502054982,0.005,0.00633333333333,0.00641666666667
5.88607030304,0.00683854279123,0.317463128192,0.317463128192,0.00475,0.00566666666667,0.00591666666667
5.96561179362,0.00630545327329,0.30957943733,0.30957943733,0.00408333333333,0.00491666666667,0.00566666666667
6.04515328421,0.00581401951765,0.301850074242,0.301850074242,0.00391666666667,0.00466666666667,0.00508333333333
6.12469477479,0.00536099237496,0.294274012055,0.294274012055,0.00358333333333,0.00425,0.005
6.20423626537,0.004943373847,0.286850113627,0.286850113627,0.00325,0.00383333333333,0.00483333333333
6.28377775595,0.00455839827849,0.279577139624,0.279577139624,0.00308333333333,0.00358333333333,0.00425
6.36331924653,0.00420351399416,0.272453756243,0.272453756243,0.00275,0.00325,0.00416666666667
6.44286073711,0.00387636806966,0.265478542578,0.265478542578,0.00266666666667,0.00283333333333,0.00375
6.5224022277,0.00357479044721,0.258649997657,0.258649997657,0.00216666666667,0.00258333333333,0.00358333333333
6.60194371828,0.00329678009364,0.251966547137,0.251966547137,0.002,0.00233333333333,0.00325
6.68148520886,0.00304049212863,0.245426549698,0.245426549698,0.00175,0.00216666666667,0.00316666666667
6.76102669944,0.00280422534333,0.239028303114,0.239028303114,0.00158333333333,0.00216666666667,0.00275
6.84056819002,0.00258641177509,0.232770050038,0.232770050038,0.00141666666667,0.00208333333333,0.00266666666667
6.9201096806,0.00238560596327,0.226649983488,0.226649983488,0.00141666666667,0.002,0.0025
6.99965117119,0.00220047556006,0.220666252071,0.220666252071,0.00125,0.00191666666667,0.0025
7.07919266177,0.00202979254693,0.21481696492,0.21481696492,0.00125,0.00175,0.00233333333333
7.15873415235,0.00187242519215,0.209100196393,0.209100196393,0.00116666666667,0.00175,0.00216666666667
7.23827564293,0.00172733026762,0.203513990511,0.203513990511,0.001,0.0015,0.00191666666667
7.31781713351,0.00159354656161,0.198056365158,0.198056365158,0.000833333333333,0.00141666666667,0.00183333333333
7.39735862409,0.00147018820198,0.192725316056,0.192725316056,0.000833333333333,0.00141666666667,0.00166666666667
7.47690011468,0.00135643883241,0.187518820519,0.187518820519,0.000583333333333,0.00125,0.00166666666667
7.55644160526,0.00125154617209,0.182434840987,0.182434840987,0.000583333333333,0.00116666666667,0.00141666666667
7.63598309584,0.00115481704158,0.177471328369,0.177471328369,0.0005,0.00108333333333,0.00141666666667
7.71552458642,0.00106561255297,0.172626225175,0.172626225175,0.0005,0.00108333333333,0.00125
7.795066077,0.000983344110348,0.167897468477,0.167897468477,0.0005,0.001,0.00116666666667
7.87460756758,0.000907469292306,0.163282992681,0.163282992681,0.0005,0.001,0.00108333333333
7.95414905817,0.000837488266766,0.158780732127,0.158780732127,0.0005,0.000833333333333,0.001
8.03369054875,0.00077294044431,0.154388623528,0.154388623528,0.000416666666667,0.000833333333333,0.000916666666667
8.11323203933,0.000713401421391,0.150104608253,0.150104608253,0.000333333333333,0.000833333333333,0.000916666666667
8.19277352991,0.000658480024412,0.145926634454,0.145926634454,0.00025,0.000833333333333,0.000666666666667
8.27231502049,0.000607815858077,0.141852659054,0.141852659054,0.00025,0.000833333333333,0.000583333333333
8.35185651107,0.00056107677798,0.137880649601,0.137880649601,0.00025,0.000833333333333,0.000583333333333
8.43139800166,0.000517956693523,0.134008585981,0.134008585981,0.00025,0.00075,0.000583333333333
8.51093949224,0.000478173517599,0.130234462017,0.130234462017,0.00025,0.00075,0.0005
8.59048098282,0.0004414672951,0.126556286946,0.126556286946,0.000166666666667,0.000666666666667,0.000333333333333
8.6700224734,0.000407598392201,0.122972086778,0.122972086778,0.000166666666667,0.000583333333333,0.000333333333333
8.74956396398,0.000376345998469,0.119479905554,0.119479905554,0.000166666666667,0.000583333333333,0.000166666666667
8.82910545456,0.00034750657948,0.116077806501,0.116077806501,0.000166666666667,0.000416666666667,0.000166666666667
8.90864694515,0.000320892533739,0.112763873086,0.112763873086,8.33333333333e-05,0.000416666666667,0.000166666666667
8.98818843573,0.000296330939269,0.109536209977,0.109536209977,8.33333333333e-05,0.000333333333333,0.000166666666667
9.06772992631,0.000273662410029,0.106392943925,0.106392943925,8.33333333333e-05,0.00025,0.000166666666667
