x,profile,classic,chi,emp_N150,emp_N600,emp_N3000
0,1,1,1,1,1,1
0.0548318588297,0.846615798589,0.814859187058,0.814859187058,0.850833333333,0.847416666667,0.844583333333
0.109663717659,0.784420524827,0.740527313669,0.740527313669,0.78425,0.782833333333,0.782083333333
0.164495576489,0.737591294765,0.68505082783,0.68505082783,0.73325,0.731666666667,0.73175
0.219327435319,0.698847708714,0.639552857389,0.639552857389,0.691083333333,0.69225,0.69125
0.274159294149,0.665348280636,0.60055523089,0.60055523089,0.658083333333,0.657916666667,0.659583333333
0.328991152978,0.63562478065,0.566253738442,0.566253738442,0.62775,0.629583333333,0.6315
0.383823011808,0.608798423984,0.535564293389,0.535564293389,0.600833333333,0.602333333333,0.601416666667
0.438654870638,0.584292266549,0.507772407515,0.507772407515,0.576666666667,0.576083333333,0.5765
0.493486729467,0.56170247712,0.482376063321,0.482376063321,0.554083333333,0.554583333333,0.551583333333
0.548318588297,0.540732749034,0.459005533018,0.459005533018,0.532166666667,0.53275,0.53325
0.603150447127,0.521157651644,0.437378506182,0.437378506182,0.516166666667,0.515166666667,0.5145
0.657982305957,0.502800679287,0.417273170114,0.417273170114,0.4985,0.49675,0.497416666667
0.712814164786,0.485520368977,0.398511157456,0.398511157456,0.478166666667,0.48075,0.483083333333
0.767646023616,0.469201127955,0.380946260287,0.380946260287,0.460583333333,0.463,0.46675
0.822477882446,0.453746950567,0.364456685971,0.364456685971,0.445583333333,0.448416666667,0.452666666667
0.877309741275,0.439076982071,0.348939579748,0.348939579748,0.43125,0.43425,0.43675
0.932141600105,0.42512230471,0.334307049271,0.334307049271,0.414833333333,0.420083333333,0.42275
0.986973458935,0.411823556991,0.320483214285,0.320483214285,0.399333333333,0.406416666667,0.408
1.04180531776,0.399129135671,0.307401974188,0.307401974188,0.387,0.393333333333,0.393583333333
1.09663717659,0.386993814526,0.295005289706,0.295005289706,0.37475,0.382416666667,0.38125
1.15146903542,0.375377667133,0.283241840118,0.283241840118,0.36375,0.372333333333,0.37
1.20630089425,0.36424521538,0.272065959659,0.272065959659,0.352083333333,0.360833333333,0.35875
1.26113275308,0.353564748179,0.261436784764,0.261436784764,0.342416666667,0.35075,0.348416666667
1.31596461191,0.343307770385,0.25131756281,0.25131756281,0.333,0.340416666667,0.33775
1.37079647074,0.333448552573,0.241675086156,0.241675086156,0.323333333333,0.33025,0.328833333333
1.42562832957,0.323963759879,0.232479224528,0.232479224528,0.314416666667,0.32075,0.32
1.4804601884,0.314832143459,0.22370253544,0.22370253544,0.30625,0.311083333333,0.311
1.53529204723,0.306034282049,0.215319937125,0.215319937125,0.297083333333,0.3025,0.302916666667
1.59012390606,0.297552363948,0.207308431995,0.207308431995,0.2895,0.29525,0.294416666667
1.64495576489,0.289370001915,0.199646871303,0.199646871303,0.28125,0.2875,0.286
1.69978762372,0.281472075045,0.192315753637,0.192315753637,0.274083333333,0.279166666667,0.27825
1.75461948255,0.273844592935,0.185297051408,0.185297051408,0.268083333333,0.271833333333,0.270833333333
1.80945134138,0.266474578381,0.178574060658,0.178574060658,0.26,0.264416666667,0.264166666667
1.86428320021,0.259349965583,0.172131270415,0.172131270415,0.2535,0.258416666667,0.257666666667
1.91911505904,0.252459511393,0.165954248515,0.165954248515,0.246833333333,0.251,0.2505
1.97394691787,0.245792717608,0.160029541393,0.160029541393,0.2395,0.243666666667,0.244666666667
2.0287787767,0.239339762649,0.154344585767,0.154344585767,0.233333333333,0.2365,0.238083333333
2.08361063553,0.233091441261,0.148887630522,0.148887630522,0.226333333333,0.2315,0.23125
2.13844249436,0.227039111111,0.143647667339,0.143647667339,0.221416666667,0.224666666667,0.22475
2.19327435319,0.221174645311,0.138614368901,0.138614368901,0.215333333333,0.220166666667,0.219083333333
2.24810621202,0.21549039009,0.133778033668,0.133778033668,0.210666666667,0.215083333333,0.212833333333
2.30293807085,0.20997912694,0.129129536361,0.129129536361,0.204416666667,0.209,0.206416666667
2.35776992968,0.20463403864,0.124660283442,0.124660283442,0.19925,0.204,0.200916666667
2.41260178851,0.199448678715,0.120362172986,0.120362172986,0.1945,0.199416666667,0.195
2.46743364734,0.194416943869,0.116227558392,0.116227558392,0.189083333333,0.193916666667,0.19025
2.52226550617,0.189533049072,0.112249215514,0.112249215514,0.1845,0.189,0.184916666667
2.577097365,0.184791504971,0.108420312797,0.108420312797,0.17975,0.183333333333,0.181083333333
2.63192922383,0.18018709737,0.104734384091,0.104734384091,0.17525,0.178583333333,0.176666666667
2.68676108266,0.175714868547,0.10118530385,0.10118530385,0.170916666667,0.174083333333,0.171333333333
2.74159294149,0.171370100206,0.097767264454,0.097767264454,0.166583333333,0.16975,0.167666666667
2.79642480032,0.167148297887,0.0944747554455,0.0944747554455,0.16225,0.1665,0.164333333333
2.85125665915,0.163045176694,0.0913025444647,0.0913025444647,0.158,0.16175,0.160666666667
2.90608851797,0.159056648187,0.0882456597279,0.0882456597279,0.153916666667,0.158166666667,0.15675
2.9609203768,0.155178808338,0.0852993738894,0.0852993738894,0.1495,0.153916666667,0.152916666667
3.01575223563,0.151407926433,0.0824591891555,0.0824591891555,0.145666666667,0.150083333333,0.1485
3.07058409446,0.147740434839,0.0797208235315,0.0797208235315,0.142166666667,0.145583333333,0.144833333333
3.12541595329,0.144172919549,0.0770801980961,0.0770801980961,0.1385,0.142583333333,0.140833333333
3.18024781212,0.140702111427,0.0745334252097,0.0745334252097,0.1355,0.1395,0.137333333333
3.23507967095,0.137324878106,0.0720767975722,0.0720767975722,0.132583333333,0.137083333333,0.133166666667
3.28991152978,0.134038216456,0.0697067780574,0.0697067780574,0.129833333333,0.1325,0.129083333333
3.34474338861,0.130839245595,0.0674199902543,0.0674199902543,0.127083333333,0.1295,0.125916666667
3.39957524744,0.127725200381,0.0652132096572,0.0652132096572,0.125083333333,0.126083333333,0.122416666667
3.45440710627,0.124693425347,0.0630833554497,0.0630833554497,0.121166666667,0.123416666667,0.120416666667
3.5092389651,0.121741369049,0.061027482834,0.061027482834,0.11875,0.119833333333,0.118166666667
3.56407082393,0.118866578783,0.0590427758609,0.0590427758609,0.115333333333,0.116583333333,0.115583333333
3.61890268276,0.116066695646,0.0571265407222,0.0571265407222,0.111916666667,0.113916666667,0.113583333333
